0.437529019,0.247566525
0.295489578,0.192001841
0.324735426,0.222076
0.213345839,0.150224606
0.138231782,0.107567016
0.223967696,0.162058083
0.126700333,0.116917606
0.330248534,0.142842607
0.220448031,0.165938837
0.362761724,0.178571094
0.201800649,0.157790511
0.246054631,0.222429487
0.228056916,0.207944127
0.233720307,0.165109648
0.181721484,0.117902341
0.166572131,0.095725645
0.305249792,0.174478658
0.177832836,0.094628052
0.262820258,0.166009008
0.279994632,0.23623711
0.320720762,0.137785903
0.243688111,0.172252773
0.218255184,0.242624726
0.250506694,0.131428403
0.648413899,0.549185255
0.789797825,0.406656956
0.843893303,0.646094453
0.798735283,0.399136077
0.725343634,0.391364336
0.791360009,0.376910554
0.49409101,0.457910796
0.703615448,0.693673959
0.159737759,0.09529994
0.293748458,0.166220398
0.217635632,0.186794561
0.143110427,0.111645418
0.136705269,0.100290859
0.149870242,0.103170505
0.204591411,0.158345155
0.222460479,0.146261401
0.239797708,0.245185094
0.176610105,0.090948163
0.21013522,0.102807077
0.160142997,0.086480604
0.176095517,0.103881572
0.184380968,0.091051373
0.153973789,0.07451848
0.177023822,0.072821802
0.267543357,0.122191256
0.213790256,0.095315437
0.181291101,0.103004141
0.207744432,0.136703222
0.173842148,0.098890654
0.175042073,0.10798278
0.217247937,0.091499591
0.195468585,0.065458223
0.197582489,0.081942289
0.199488219,0.069619661
0.301413187,0.122219324
0.303211614,0.130455656
0.183295655,0.105886711
0.202233663,0.083684579
0.212043289,0.100810418
0.178240413,0.129330872
0.455365048,0.281710315
0.120429085,0.1026182
0.160738866,0.128161354
0.176375324,0.133870064
0.133751943,0.1263755
0.158857112,0.154602405
0.207364631,0.122039219
0.190909218,0.136197113
0.242780857,0.118073675
0.19426135,0.131873989
0.156053192,0.08300772
0.164343614,0.084522831
0.162915632,0.067098472
0.177484904,0.080063166
0.169772809,0.078408882
0.282947373,0.277277256
0.168138408,0.090556667
0.168488971,0.097036675
0.164795048,0.092064469
0.183542716,0.199333842
0.164071701,0.075924826
0.19527503,0.07897873
0.182388402,0.067230335
0.235691823,0.134513007
0.244429,0.089289202
0.245497355,0.078437828
0.153103082,0.062282397
0.201285476,0.085366346
0.203157582,0.091229433
0.19065748,0.100100812
0.177004817,0.107207097
0.155694735,0.112185443
0.126278137,0.082886382
0.1605304,0.12868062
0.167004268,0.189072783
0.148044039,0.113704355
0.185684689,0.105671227
0.1950306,0.090262826
0.180171872,0.091501638
0.166353138,0.084942395
0.14812035,0.074096576
0.117403541,0.033568095
0.165411676,0.070017005
0.145090129,0.063482615
0.153597496,0.064270285
0.255340312,0.224244871
0.177969377,0.08457429
0.207593564,0.189114008
0.249218177,0.148578509
0.185660421,0.105819756
0.248017667,0.181216544
0.190193181,0.080363439
0.219017125,0.112908498
0.190430301,0.081340572
0.234767319,0.088575796
0.241170723,0.077216559
0.163525828,0.043054933
0.225772262,0.174799398
0.199552542,0.116070875
0.182373783,0.091592276
0.183904097,0.113497643
0.155994716,0.085772461
0.141447957,0.086285295
0.162291402,0.101336993
0.156955475,0.17442486
0.167562712,0.13318765
0.151647032,0.101651301
0.166606339,0.104680938
0.189100266,0.128251699
0.197203858,0.114293792
0.166506053,0.087191964
0.14386886,0.104635034
0.15092544,0.079131937
0.143973239,0.070808476
0.223011322,0.183136893
0.172739585,0.085302607
0.155187456,0.067872986
0.169981276,0.0899377
0.189068105,0.103431015
0.17150165,0.07590933
0.230387181,0.117608499
0.20589981,0.094667231
0.253332834,0.124431468
0.267910878,0.188499719
0.243796876,0.094888855
0.288147051,0.123382703
0.664538046,0.41059063
0.245175153,0.10412951
0.153390784,0.076989672
0.196920249,0.208837932
0.177087268,0.090084474
0.156330953,0.087809762
0.206427555,0.168105954
0.166652243,0.102368508
0.150147125,0.133294077
0.149215312,0.120135535
0.303451365,0.177591331
0.172054247,0.105817125
0.159226095,0.112305319
0.195200181,0.16571809
0.307836766,0.24327761
0.187216173,0.181332912
0.175725657,0.116579616
0.156870685,0.094611094
0.166887901,0.119854851
0.152281204,0.067577098
0.179655238,0.13002615
0.186605392,0.10325588
0.184218113,0.12297074
0.188566089,0.103033964
0.189058164,0.116165898
0.210064756,0.151081278
0.195792249,0.072503108
0.189688242,0.063993402
0.225939796,0.120167405
0.231022814,0.08099264
0.208443219,0.135715856
0.179100301,0.103502648
0.112536299,0.059083472
0.162907446,0.080090942
0.123668942,0.065704699
0.133896963,0.079074338
0.155139798,0.108492105
0.165373375,0.088676959
0.173243939,0.158986051
0.159130194,0.144063584
0.142224809,0.109764541
0.180472731,0.127071363
0.234697732,0.191365331
0.17558356,0.122977465
0.151845558,0.120369147
0.14354578,0.092220014
0.16702795,0.118199983
0.16599819,0.114620965
