x,y
24.294044,-4.1817865
7.29038,-18.465752
19.199554,-0.009500997
17.538807,-11.8723345
26.03123,-10.36494
7.0948973,-17.624802
23.999798,-0.75378144
11.771493,-12.580082
22.961807,-2.5474572
18.462727,-13.250415
16.680084,-25.159864
14.802546,-13.98209
16.983932,-25.067326
8.554491,-16.749914
29.769726,-1.9450836
6.65366,-20.072956
28.480772,3.0180576
8.8528185,-16.292658
15.328339,-25.604708
15.903248,-18.568949
23.951845,-4.1809072
14.948301,-15.679954
24.060059,-4.6545167
11.790467,-13.753937
25.709814,-6.512797
12.240708,-19.69766
28.21404,1.8470615
-16.16341,-4.4664326
21.490826,0.57672447
14.4739065,-18.24578
26.611006,3.9361634
5.660887,-17.570515
16.662525,-24.983809
7.6204453,-16.792992
22.182243,-3.3143752
10.917017,-19.536406
16.443645,-25.484665
11.826714,-15.295266
22.65696,-3.6159725
-16.708488,-3.5713377
28.483768,-3.5201015
7.6665163,-15.394252
20.251232,-4.392799
15.100706,-13.980776
22.982445,-2.7204657
13.050765,-15.7484455
18.913906,-25.415375
16.576748,-14.190444
24.338926,-8.490943
13.303922,-15.140576
30.982319,-3.3212252
17.2788,-16.205133
29.16746,-0.7135108
7.375455,-21.02911
28.93523,-0.7389775
10.553896,-13.489293
28.602774,2.7213113
10.079295,-8.213231
24.01169,-1.4033678
9.026638,-17.649725
23.414368,-3.0364377
11.869622,-12.148508
29.717682,-1.9912065
-16.685856,-3.6112146
17.759548,-26.572048
-16.111298,-4.5460186
19.02704,-25.884964
17.13865,-13.176966
27.08663,0.9759976
3.5597875,-16.053394
23.280275,-5.3667927
16.42056,-14.15346
29.581213,-0.574458
6.694728,-16.91436
24.831814,-1.9549232
12.8611965,-17.086393
27.89795,1.0449466
-16.173544,-4.4492774
23.049747,-10.317059
14.3348255,-20.985395
22.153942,0.36985692
6.445235,-11.911612
23.643091,0.7799315
8.426406,-18.63427
26.834291,2.0875041
9.965736,-17.856499
27.414207,-0.88891524
16.112558,-17.230106
27.099457,2.1980064
10.916561,-14.441282
24.164877,3.4389293
10.5411415,-12.712279
26.951708,2.5546176
14.696997,-19.688654
27.89039,0.1965766
15.051003,-15.369856
25.775785,-2.4914079
12.788856,-13.04901
27.898668,0.21157615
11.718816,-22.677483
22.758688,-1.8188531
-16.090937,-4.586842
19.039412,-24.568304
8.701256,-22.019932
29.090208,2.7134674
13.801579,-11.625232
29.294422,0.8879244
12.714294,-9.765378
28.21487,-5.385522
8.891773,-20.83476
29.288229,0.8877546
18.766785,-12.938755
24.422216,-0.20767424
6.2430496,-18.631338
22.206251,2.938346
12.842245,-12.629466
22.712494,-0.5297473
12.1673565,-14.284646
18.965168,0.23690382
6.6262565,-18.447971
21.761913,-2.3336565
2.5396683,-21.531097
28.185995,1.6786999
7.837384,-16.729303
27.102287,-2.9440942
17.2337,-14.407298
23.869642,2.47829
12.232642,-16.371008
22.575546,-1.9452981
13.367671,-13.419066
28.353577,0.9556495
4.510855,-14.464109
25.218023,-3.907005
6.9888206,-13.757438
22.503431,2.8170743
11.390649,-11.708958
22.598427,-1.9372445
10.022208,-18.042864
22.428068,-0.16419609
14.958816,-17.828222
31.22973,-1.9621202
13.809254,-6.115065
27.139656,-8.080318
6.798208,-15.669287
27.17587,5.3446355
5.888767,-14.412311
23.90224,0.45844
13.444315,-13.550883
24.188217,0.8114507
15.429463,-8.478228
22.10936,-0.045784224
7.0116687,-15.615131
24.583817,5.480972
17.40737,-10.031458
28.307453,-6.241823
8.39262,-14.568724
17.724283,-26.054283
10.620652,-20.946028
27.34681,-3.000804
15.759669,-15.206517
9.327078,-19.612469
11.133439,-16.870928
22.30909,-1.1753124
11.3659725,-21.08508
26.910252,-5.3305206
18.341238,-17.258362
27.726646,-2.7172983
16.650143,-14.965741
30.859884,-3.0816708
15.360511,-11.753273
19.505016,-26.134672
15.0843115,-17.69399
24.724758,1.2229934
5.3331323,-18.625
25.199734,3.5353734
12.751164,-16.943108
18.68761,-23.420204
4.6575584,-14.399614
22.855282,2.173151
16.613325,-17.596148
28.293558,-6.0198708
2.865077,-19.199152
16.202465,-25.415665
8.644865,-22.362791
24.92805,1.1310955
16.164164,-19.494667
16.74419,-24.368816
5.6962337,-15.980464
24.807693,2.038208
12.714773,-13.364438
19.135054,-22.835121
5.658301,-16.013966
24.982632,2.3630338
11.907844,-21.87333
18.609432,-23.697113
5.6935635,-20.002188
22.172552,3.4330518
13.484711,-11.471691
18.279642,0.6951393
16.074469,-14.120981
26.177788,-0.5084568
10.906165,-13.8084955
27.022423,-3.652097
10.575794,-6.5325484
18.325718,-24.494648
9.929899,-12.294747
29.425247,-5.58903
15.682691,-13.353038
18.01973,-23.855505
14.684589,-15.767171
29.063831,2.4102035
4.361233,-17.868216
30.33033,1.1045514
16.205769,-16.831755
21.877132,-1.0940906
9.933912,-9.771779
27.95963,-3.7546222
12.773937,-12.224544
19.053894,-25.353146
3.6348386,-16.080793
25.196949,2.6772037
6.421356,-18.412891
19.288168,-0.291896
15.464897,-9.462729
29.385487,3.1495557
12.321247,-11.285065
30.767115,1.1379836
14.137899,-21.039854
22.545927,0.8345332
7.3736377,-14.6298275
16.503916,-24.893688
7.119627,-23.59273
19.94859,1.493539
7.252843,-21.249815
21.425346,2.967311
-19.265888,9.19687
-19.421585,7.7541747
-7.60233,-0.53468263
-28.531075,10.691894
16.253265,-2.0505219
26.45019,-0.2963525
-17.869865,14.421464
26.03024,-0.35846603
-3.870027,3.4037688
-19.873842,7.7227387
-19.38564,8.993504
-19.687122,7.7855463
-29.779175,10.815609
-28.950478,10.456558
-29.610666,10.88818
-28.739277,10.614482
18.235195,-1.8143264
-17.886066,14.449833
18.181814,-1.741894
-3.8759825,3.4123967
-19.873764,7.721917
-3.6667325,3.465299
-19.68687,7.7853417
-29.780107,10.820481
-28.952654,10.455751
-7.5493712,-0.47707763
-28.739277,10.614482
-11.869354,-1.7899282
-2.4467762,8.775532
-2.9669461,16.421646
-10.294578,30.617891
10.664673,8.531847
4.5424037,15.553946
-11.329451,9.962763
6.5322795,13.183239
-0.7977011,13.807077
-9.491629,29.505028
-9.550468,16.754436
3.9086251,5.427671
-0.16578144,10.204307
-10.796031,11.578416
-3.5252001,18.429054
-9.398194,30.953665
-3.6965654,-4.3634686
-3.7749455,4.778986
8.28129,7.3506374
11.992608,4.8427973
-0.12559392,13.238088
-8.797282,26.7156
-9.234654,17.266804
4.9194136,-13.20008
-7.4708333,16.528673
-15.03071,13.615973
-3.4208944,21.700922
-9.898876,26.463541
-0.9521634,14.100619
9.187756,5.6484365
9.259855,1.4108592
5.199125,4.4331307
-3.5198238,16.514296
-10.03906,30.444174
6.6780105,4.006829
-0.18288171,8.951959
-3.7553878,1.9896644
0.2164633,4.081305
-2.5399644,18.493332
-12.161804,28.713083
6.030079,3.7984092
4.600817,-11.424466
-9.479811,6.970897
3.9099376,6.5949197
-9.744454,28.061174
-9.555471,26.81974
5.5302176,5.0154037
16.728731,-8.054787
10.468925,-3.5899222
11.059055,12.474949
-6.3887973,20.788908
-13.3844795,28.171528
-8.081814,14.126747
9.59047,6.6206956
-2.5342965,2.4092379
7.413208,10.8625765
-11.89125,29.342094
-12.420815,29.870531
-7.895539,9.9931135
2.3655708,2.0250373
1.8273468,-17.928104
-0.049554024,-9.04913
-2.13049,18.085691
-13.893688,25.361769
-0.80786884,14.513748
-4.388962,9.233568
-5.9833045,-5.670153
10.223332,-0.11443683
-4.0379515,21.691582
-12.1729555,26.590143
7.76369,4.7902737
8.544881,8.862601
9.9022255,-15.635665
13.0583725,3.7497969
-3.69069,20.411856
-9.392872,27.284369
9.605956,8.312426
-8.346354,12.79333
6.732265,-7.511132
5.365622,6.907652
-0.6336855,18.644903
-10.287598,29.160398
-1.3370997,16.446241
-10.861847,8.655806
-1.7909588,-1.5507039
-0.7710708,12.4005785
-4.0411615,22.326096
-10.029212,27.524221
-2.913297,14.865241
-6.082865,9.606085
-2.6580226,11.570279
10.101053,0.6117893
-2.1739469,18.043766
-9.593871,29.086145
-3.4216297,-5.4115357
2.9758651,-8.964816
12.367571,-3.8887348
1.9838161,-3.643164
-11.200571,25.749483
-11.389348,29.762249
-4.227813,16.242933
16.79868,-2.2954507
9.046574,-3.9177089
-9.376762,11.821986
-2.016893,20.078566
-7.835725,29.741205
-21.59133,10.273489
4.9675775,5.610168
-2.1459858,4.5189085
-17.011263,5.081085
-1.4962288,20.003098
-10.805647,28.925653
-20.954525,10.673514
2.8686247,6.3282633
0.04467567,-10.326964
-11.048428,7.5257497
-4.095333,20.621744
-11.82465,26.106092
-6.781492,10.550274
4.9632945,5.1020184
-0.7837714,-2.484854
5.015566,-4.6966677
-1.0151635,19.650126
-12.82025,26.89044
-8.3268585,9.144866
-5.3761153,22.864857
9.8066435,6.7273207
2.8798642,4.639003
-3.9500167,17.22339
-11.362058,29.156397
6.1104054,4.597718
-3.6935663,15.55908
8.913936,-12.115195
-14.190336,7.627636
-3.9532626,21.515503
-11.597783,27.225077
-0.6541626,12.101797
-3.578804,20.060286
19.932775,-14.446215
-20.678091,9.2419615
-2.447472,17.624983
-11.859505,28.281689
-3.6586297,-5.287193
-4.763315,21.453272
6.9456463,15.654482
-4.326348,17.448168
-1.7985213,19.398375
-8.170626,27.928398
-3.6844878,11.856162
-4.315443,20.475666
14.585343,6.078078
-8.872864,-10.844291
-1.8822417,19.42395
-9.00488,30.26537
-13.194248,9.062782
-10.897926,27.064243
3.573778,10.770515
16.004526,-3.8394814
-10.656034,29.053621
-11.832598,27.273613
-18.478811,11.047454
-8.790531,28.584963
5.4851775,-7.165574
-5.310839,-8.646437
-4.614947,20.979631
-10.7424345,27.618296
-0.5541879,11.075059
-3.6689458,13.719124
4.6305723,6.0655174
-7.616711,15.429437
-1.5073406,21.295103
-13.415863,25.02534
-3.4008455,-5.3814116
-1.972623,20.085602
11.46129,-5.469271
5.531848,-10.572318
-1.574156,20.329441
-9.292448,30.542362
-5.1626067,15.861849
-5.417073,19.778
5.9478974,-8.59914
3.0003648,20.018524
-2.503191,17.1179
-10.791674,28.896063
0.033527598,9.55378
-10.332377,29.940228
9.333251,-14.655143
12.68501,-5.4751387
-7.1876464,26.248661
-9.017005,30.167364
-8.69794,12.904787
-10.20708,26.016085
-6.931566,1.7447155
-0.8358166,16.284557
-3.9548693,19.525839
-11.2324505,26.242565
-5.357502,12.395555
-13.978692,25.561464
-1.8137197,1.71529
22.076836,-12.9240265
-4.6564736,20.464571
-13.266435,24.015694
-3.666792,15.872414
-9.80784,28.382824
-1.7148389,3.8902986
7.684737,-5.015434
-1.0115558,19.088102
-10.848177,26.875982
-12.568265,9.851105
-9.681271,27.386452
2.9848344,-1.4792581
4.479455,-6.1627607
-5.3615856,20.55253
-8.993307,29.022875
-15.263468,11.24864
-13.439236,25.025024
8.87832,-2.5817997
-5.81409,-3.1249683
-4.622796,20.822775
-11.20062,27.386703
4.769675,-1.1328797
-11.130884,27.88572
9.188657,0.15572512
-14.4681635,10.520781
-3.6738167,14.679582
-10.75389,24.74339
-21.8127,8.151336
-13.395484,24.94752
8.721345,6.9062295
-1.5228285,11.223187
-10.730646,26.793392
-6.9478455,27.69116
-7.219257,11.813045
-8.427691,28.877151
8.654963,-4.0784993
-5.5204234,8.288491
-4.8646045,19.7803
-7.417961,10.056088
-16.48539,11.218447
-8.851872,29.202236
-0.5227182,-7.5667596
2.6254628,13.160038
-7.2956295,10.152423
14.278763,-4.0872684
4.5129905,-9.04969
8.047618,3.4578583
0.82424706,3.3763387
-1.9655317,13.156131
11.988117,6.4216146
-0.38000688,2.5610044
11.171408,10.0495205
-15.630208,8.668653
-8.809847,6.2777357
1.4700906,-1.0063273
8.1436615,1.0507253
13.950834,0.7753158
-0.7055209,5.334248
-12.918667,10.18041
9.613754,11.369533
2.1258183,7.8942304
-9.447216,16.213058
1.0813092,7.0828853
-6.526726,5.177845
-16.993752,9.878405
6.7475615,7.836154
7.7183642,18.299263
-20.181335,11.041316
0.24828416,3.9561784
7.9101424,9.02424
-18.799116,7.0835257
2.6742277,0.56797475
2.2829738,14.839739
-2.5595582,15.445324
0.52680266,16.428213
-4.8548207,-8.910716
-4.3167605,11.808558
1.079978,-6.5470557
4.2274833,4.5786834
-19.618006,10.902572
18.341793,-5.604882
9.567079,7.4149203
-19.468649,10.248853
-15.708197,9.120734
10.3607025,7.351718
5.2400045,0.07636297
7.3127575,10.954301
12.236522,14.421898
-3.9246314,11.483723
4.5530343,1.590851
5.069581,8.28997
-16.196901,21.14087
6.073135,-11.127901
22.308798,-15.050011
-9.3185835,13.238323
0.5524503,-9.107328
11.582621,-5.529432
-18.703655,5.758797
-5.4236984,-1.1593992
-5.9876957,11.897151
7.5547075,0.02882566
9.516816,0.47464812
-2.1118436,5.9446406
7.9291363,3.7140021
2.7816625,-11.766842
9.404135,-6.2464395
10.461525,6.173054
-9.798814,3.655942
1.2776664,-7.5133176
-4.4268184,13.539977
6.467483,6.293254
1.098626,-6.498045
-3.500817,13.001606
1.7148366,-0.009135662
3.587565,-1.4964527
-6.065824,14.996063
8.237719,6.511016
3.1497052,9.358736
0.8530327,-4.6186194
12.040928,-6.9551067
-9.676386,3.6472974
5.6348686,0.5155879
-0.17927812,0.14478447
9.619114,15.137221
-7.9018583,20.640032
15.213034,-6.462946
14.5661745,-10.352624
1.8466206,11.667874
1.5798738,-2.3373463
-1.5733224,10.10449
-16.168566,7.0345893
1.045216,-10.323819
18.34144,-7.7259135
-20.494854,5.95477
13.198622,-4.3005843
6.27655,-3.109676
7.3924026,-1.1011753
13.725167,-1.7000326
-21.795412,7.080355
-5.8695292,16.460442
5.2631125,9.923579
3.9720354,7.5903163
-15.0292635,9.198764
-1.8568164,7.9754457
-8.041017,8.923268
0.9794811,0.9651305
15.984009,-2.8009212
15.581443,-6.379883
-2.2368467,-6.785285
20.455233,-11.947919
17.343729,-6.8800135
-21.258204,11.523456
8.685478,-6.2159824
-3.0297303,5.615182
-21.58075,8.790484
5.5125685,-1.9966381
5.1586156,3.5359004
0.87132233,12.033824
11.269919,3.6018834
-4.7452826,0.68973476
-7.0035253,9.599347
14.226363,-5.113459
1.1409638,5.313666
-11.828058,9.586366
7.535315,-10.359037
4.6759315,-6.8294315
-19.83694,11.970907
4.910271,11.884322
0.13795824,-1.6307514
3.1559584,-5.266723
14.616932,12.609574
16.524662,-9.131404
10.597687,4.99647
-0.15819407,-3.6406426
-0.22106312,14.868832
-20.810703,9.608174
11.738052,-10.033194
11.24351,10.580477
-21.596838,9.241018
13.109813,3.41602
-2.3936532,14.193337
-17.568436,7.0247703
0.5975525,-12.491887
2.6874917,-10.315248
-8.978879,13.942973
5.163068,-14.33034
-0.19685127,1.9476112
10.760678,6.0823774
13.895901,-7.9818144
9.115076,9.784631
-19.742062,11.895627
0.020823076,-1.7873534
2.0097666,-6.367191
-12.489307,9.793059
8.576895,-8.309194
-10.522553,1.1468128
-5.54485,11.4890995
5.4721665,5.9853735
4.8081427,18.067852
-5.9917026,11.112073
-0.308565,-0.80422515
4.240065,2.6343355
-2.1859868,12.481388
16.052998,-6.1665606
2.816484,3.5763261
7.227917,2.0702326
-2.4155953,-8.7993145
-0.71117854,4.204833
-11.617737,9.124144
4.444244,-2.7486215
12.11153,8.503606
-9.807401,13.67023
16.668999,-7.4253273
12.511741,2.65938
7.7753816,-1.6529474
9.725874,-5.560624
9.739837,-5.0043507
0.18341374,-5.03733
0.7384427,4.579257
13.920386,2.107276
-10.175074,11.679015
11.62011,-1.4769977
0.7007292,-3.3139963
14.321386,8.955173
2.8443277,-2.6423118
-2.8393385,4.4327755
-2.5119312,9.975641
11.459856,-2.494352
13.448738,5.122844
-5.906118,13.319471
4.731655,-2.8524985
2.9909205,16.697735
-2.116407,-4.5135994
8.660227,-10.377982
-0.021127038,3.9258437
-14.465201,10.410216
13.937766,0.60264266
9.529246,-7.3998985
-20.501446,11.65418
-1.1776842,0.59237504
-1.9770279,0.49969158
-18.810947,6.749794
2.1974463,-13.736218
7.0585666,-3.4715688
12.938577,7.1556206
11.507451,-9.591504
4.552448,-8.961811
-13.284422,10.685654
11.66012,-9.866816
9.652072,0.6611361
-2.6016488,11.216979
11.289961,-4.3239474
0.26191285,-6.495317
1.7345394,-5.177473
13.209685,-8.978581
0.8900285,2.2278926
-17.409637,8.393958
0.021170607,-2.987985
8.23451,-8.417255
-17.175783,8.1992035
16.042898,-10.445379
0.018486697,-3.2265413
-12.252853,11.261877
13.28411,10.631842
10.043795,-2.5839057
-16.575981,11.182849
7.3817887,-15.035905
4.2741504,-7.6478467
-4.730987,15.123413
6.556055,-9.016157
1.8814453,9.758043
-17.50009,7.3487873
15.467207,-4.9542775
11.2989435,1.979027
-19.272861,10.27911
8.9817,-0.95004207
9.600902,-2.6279464
-2.766005,13.075003
7.9606657,-6.5836368
17.08775,-5.156358
6.4071884,-0.25630105
13.373823,-18.409348
5.2571325,-3.2744346
-3.6671193,13.9644985
11.740608,-8.72183
13.311079,0.3584004
-3.4400074,-0.90917933
9.387546,-14.946845
2.721679,-7.3740993
-1.0100603,-3.6498392
11.074097,-13.317653
-1.6369994,2.9706638
7.76971,1.3782175
-3.8817601,-2.237928
16.291576,10.563256
-17.28414,6.866262
-3.3345358,0.8658887
4.025059,-2.656051
11.019827,7.2475286
3.5851703,0.88446873
13.509438,-8.15768
-17.535425,9.822154
9.256095,-15.268427
13.987194,-2.1611013
-17.796688,10.2036915
-8.097911,-7.091531
9.946777,-7.9813204
-5.899336,13.459439
10.372157,-8.895694
5.4444895,-0.82438505
-17.732317,9.693103
20.35251,-10.037818
12.922669,-7.175944
-15.04953,8.623371
12.790175,-13.334683
11.610592,-2.476682
5.6677794,-1.4343365
4.1458254,-13.747318
-1.5507507,-11.219183
13.414481,7.511311
16.267714,-8.471267
13.832804,-2.1439629
5.6533747,0.43254077
7.801349,-17.047998
-10.934396,1.0235394
-1.5364032,-5.205861
2.3909636,-0.40211824
2.226541,-17.664444
-17.074394,8.072112
3.1922913,-12.245251
13.638573,-5.6041694
-1.3263294,-5.9032564
11.711793,-17.952961
0.2747004,-17.377863
-4.276619,14.533357
17.10674,-3.7718728
12.772495,-8.317441
-19.142147,6.1789584
13.277366,-15.324594
0.6232418,10.505193
5.8002596,-0.6211963
-21.293833,6.1609592
-2.4184756,13.925186
-21.305395,7.5683866
6.9302306,-0.59035885
7.071461,-2.0293112
-17.134926,11.084425
-20.76865,6.004084
-17.144667,10.608164
8.246084,9.149133
-12.970586,8.723587
