"x","y"
0.000852514919011083,0
0.00170502983802217,0
0.00170502983802217,0.00418410041841004
0.00255754475703325,0.00418410041841004
0.00341005967604433,0.00418410041841004
0.00426257459505541,0.00418410041841004
0.0051150895140665,0.00418410041841004
0.00596760443307758,0.00418410041841004
0.00682011935208866,0.00418410041841004
0.00767263427109974,0.00418410041841004
0.00852514919011083,0.00418410041841004
0.00937766410912191,0.00418410041841004
0.010230179028133,0.00418410041841004
0.0110826939471441,0.00418410041841004
0.0110826939471441,0.00836820083682008
0.0119352088661552,0.00836820083682008
0.0119352088661552,0.0125523012552301
0.0119352088661552,0.0167364016736402
0.0119352088661552,0.0209205020920502
0.0127877237851662,0.0209205020920502
0.0127877237851662,0.0251046025104603
0.0136402387041773,0.0251046025104603
0.0144927536231884,0.0251046025104603
0.0153452685421995,0.0251046025104603
0.0161977834612106,0.0251046025104603
0.0170502983802217,0.0251046025104603
0.0179028132992327,0.0251046025104603
0.0187553282182438,0.0251046025104603
0.0196078431372549,0.0251046025104603
0.0196078431372549,0.0292887029288703
0.020460358056266,0.0292887029288703
0.0213128729752771,0.0292887029288703
0.0221653878942881,0.0292887029288703
0.0230179028132992,0.0292887029288703
0.0238704177323103,0.0292887029288703
0.0247229326513214,0.0292887029288703
0.0255754475703325,0.0292887029288703
0.0264279624893436,0.0292887029288703
0.0272804774083546,0.0292887029288703
0.0281329923273657,0.0292887029288703
0.0289855072463768,0.0292887029288703
0.0298380221653879,0.0292887029288703
0.0298380221653879,0.0334728033472803
0.0298380221653879,0.0376569037656904
0.030690537084399,0.0376569037656904
0.0315430520034101,0.0376569037656904
0.0323955669224211,0.0376569037656904
0.0332480818414322,0.0376569037656904
0.0341005967604433,0.0376569037656904
0.0341005967604433,0.0418410041841004
0.0341005967604433,0.0460251046025105
0.0349531116794544,0.0460251046025105
0.0358056265984655,0.0460251046025105
0.0358056265984655,0.0502092050209205
0.0366581415174766,0.0502092050209205
0.0375106564364876,0.0502092050209205
0.0375106564364876,0.0543933054393305
0.0383631713554987,0.0543933054393305
0.0383631713554987,0.0585774058577406
0.0392156862745098,0.0585774058577406
0.0400682011935209,0.0585774058577406
0.040920716112532,0.0585774058577406
0.0417732310315431,0.0585774058577406
0.0426257459505541,0.0585774058577406
0.0426257459505541,0.0627615062761506
0.0434782608695652,0.0627615062761506
0.0434782608695652,0.0669456066945607
0.0443307757885763,0.0669456066945607
0.0443307757885763,0.0711297071129707
0.0451832907075874,0.0711297071129707
0.0460358056265985,0.0711297071129707
0.0468883205456095,0.0711297071129707
0.0468883205456095,0.0753138075313808
0.0477408354646206,0.0753138075313808
0.0485933503836317,0.0753138075313808
0.0485933503836317,0.0794979079497908
0.0485933503836317,0.0836820083682008
0.0485933503836317,0.0878661087866109
0.0485933503836317,0.0920502092050209
0.0485933503836317,0.096234309623431
0.0485933503836317,0.100418410041841
0.0494458653026428,0.100418410041841
0.0494458653026428,0.104602510460251
0.0502983802216539,0.104602510460251
0.051150895140665,0.104602510460251
0.052003410059676,0.104602510460251
0.0528559249786871,0.104602510460251
0.0528559249786871,0.108786610878661
0.0537084398976982,0.108786610878661
0.0545609548167093,0.108786610878661
0.0554134697357204,0.108786610878661
0.0554134697357204,0.112970711297071
0.0562659846547315,0.112970711297071
0.0571184995737425,0.112970711297071
0.0571184995737425,0.117154811715481
0.0579710144927536,0.117154811715481
0.0579710144927536,0.121338912133891
0.0588235294117647,0.121338912133891
0.0588235294117647,0.125523012552301
0.0596760443307758,0.125523012552301
0.0596760443307758,0.129707112970711
0.0596760443307758,0.133891213389121
0.0605285592497869,0.133891213389121
0.0605285592497869,0.138075313807531
0.0605285592497869,0.142259414225941
0.0605285592497869,0.146443514644351
0.061381074168798,0.146443514644351
0.062233589087809,0.146443514644351
0.0630861040068201,0.146443514644351
0.0630861040068201,0.150627615062762
0.0639386189258312,0.150627615062762
0.0647911338448423,0.150627615062762
0.0656436487638534,0.150627615062762
0.0664961636828645,0.150627615062762
0.0673486786018755,0.150627615062762
0.0682011935208866,0.150627615062762
0.0682011935208866,0.154811715481172
0.0690537084398977,0.154811715481172
0.0699062233589088,0.154811715481172
0.0707587382779199,0.154811715481172
0.0716112531969309,0.154811715481172
0.0716112531969309,0.158995815899582
0.072463768115942,0.158995815899582
0.0733162830349531,0.158995815899582
0.0741687979539642,0.158995815899582
0.0750213128729753,0.158995815899582
0.0758738277919864,0.158995815899582
0.0767263427109974,0.158995815899582
0.0775788576300085,0.158995815899582
0.0784313725490196,0.158995815899582
0.0792838874680307,0.158995815899582
0.0801364023870418,0.158995815899582
0.0809889173060529,0.158995815899582
0.0809889173060529,0.163179916317992
0.0818414322250639,0.163179916317992
0.082693947144075,0.163179916317992
0.082693947144075,0.167364016736402
0.0835464620630861,0.167364016736402
0.0843989769820972,0.167364016736402
0.0852514919011083,0.167364016736402
0.0861040068201194,0.167364016736402
0.0861040068201194,0.171548117154812
0.0869565217391304,0.171548117154812
0.0878090366581415,0.171548117154812
0.0886615515771526,0.171548117154812
0.0895140664961637,0.171548117154812
0.0903665814151748,0.171548117154812
0.0912190963341858,0.171548117154812
0.0920716112531969,0.171548117154812
0.0920716112531969,0.175732217573222
0.092924126172208,0.175732217573222
0.0937766410912191,0.175732217573222
0.0946291560102302,0.175732217573222
0.0954816709292413,0.175732217573222
0.0954816709292413,0.179916317991632
0.0963341858482523,0.179916317991632
0.0971867007672634,0.179916317991632
0.0971867007672634,0.184100418410042
0.0980392156862745,0.184100418410042
0.0988917306052856,0.184100418410042
0.0997442455242967,0.184100418410042
0.100596760443308,0.184100418410042
0.101449275362319,0.184100418410042
0.10230179028133,0.184100418410042
0.10230179028133,0.188284518828452
0.103154305200341,0.188284518828452
0.104006820119352,0.188284518828452
0.104006820119352,0.192468619246862
0.104006820119352,0.196652719665272
0.104006820119352,0.200836820083682
0.104006820119352,0.205020920502092
0.104859335038363,0.205020920502092
0.104859335038363,0.209205020920502
0.105711849957374,0.209205020920502
0.106564364876385,0.209205020920502
0.107416879795396,0.209205020920502
0.108269394714407,0.209205020920502
0.109121909633419,0.209205020920502
0.10997442455243,0.209205020920502
0.10997442455243,0.213389121338912
0.110826939471441,0.213389121338912
0.111679454390452,0.213389121338912
0.112531969309463,0.213389121338912
0.112531969309463,0.217573221757322
0.113384484228474,0.217573221757322
0.114236999147485,0.217573221757322
0.114236999147485,0.221757322175732
0.115089514066496,0.221757322175732
0.115942028985507,0.221757322175732
0.116794543904518,0.221757322175732
0.117647058823529,0.221757322175732
0.117647058823529,0.225941422594142
0.117647058823529,0.230125523012552
0.11849957374254,0.230125523012552
0.11849957374254,0.234309623430962
0.119352088661552,0.234309623430962
0.120204603580563,0.234309623430962
0.120204603580563,0.238493723849372
0.121057118499574,0.238493723849372
0.121909633418585,0.238493723849372
0.122762148337596,0.238493723849372
0.123614663256607,0.238493723849372
0.124467178175618,0.238493723849372
0.124467178175618,0.242677824267782
0.125319693094629,0.242677824267782
0.125319693094629,0.246861924686192
0.12617220801364,0.246861924686192
0.12617220801364,0.251046025104602
0.12617220801364,0.255230125523013
0.127024722932651,0.255230125523013
0.127877237851662,0.255230125523013
0.128729752770674,0.255230125523013
0.128729752770674,0.259414225941423
0.129582267689685,0.259414225941423
0.130434782608696,0.259414225941423
0.130434782608696,0.263598326359833
0.130434782608696,0.267782426778243
0.131287297527707,0.267782426778243
0.131287297527707,0.271966527196653
0.131287297527707,0.276150627615063
0.132139812446718,0.276150627615063
0.132992327365729,0.276150627615063
0.13384484228474,0.276150627615063
0.13384484228474,0.280334728033473
0.134697357203751,0.280334728033473
0.135549872122762,0.280334728033473
0.136402387041773,0.280334728033473
0.137254901960784,0.280334728033473
0.138107416879795,0.280334728033473
0.138959931798806,0.280334728033473
0.138959931798806,0.284518828451883
0.139812446717818,0.284518828451883
0.139812446717818,0.288702928870293
0.140664961636829,0.288702928870293
0.14151747655584,0.288702928870293
0.142369991474851,0.288702928870293
0.143222506393862,0.288702928870293
