x,y
4.653846,-19.561617
20.438726,3.2950287
13.820195,-17.169312
21.797346,-3.1366007
0.056614142,-16.538567
24.514025,-0.14423807
7.8920245,-11.209683
24.229057,-2.7543309
13.13842,-12.628388
20.528955,-4.073254
0.3919507,-17.072926
26.398464,-2.8902135
-5.7805533,-22.765425
21.605932,2.0414252
2.9394603,-16.773724
25.890802,1.5670602
4.187919,-14.1943655
22.955296,0.14221743
1.9689733,-10.084882
25.45915,-2.8336031
5.5368853,-11.60489
21.057737,2.5185194
2.6670716,-25.977589
22.859003,-6.334671
3.6995256,-20.130455
24.217052,-0.1652325
3.6032698,-19.317177
25.464226,-2.829305
2.279695,-19.201485
24.045698,-2.2272546
10.525397,-16.959307
22.459965,5.934126
-3.2636602,-25.78672
17.257511,-9.870911
3.8535018,-21.45894
16.561789,1.064281
-3.2318776,-14.359575
21.612484,-2.3687427
5.981211,-11.302007
21.310354,-2.0744178
12.581361,-8.910754
24.098919,-1.9547086
3.805929,-21.367937
18.046207,3.3366706
12.558424,-10.100879
18.467857,-3.8080902
6.1160703,-21.824606
13.537687,-24.91123
7.1172037,-21.451643
25.768547,1.8138793
8.24563,-13.779007
4.4858127,-20.81323
1.8868299,-18.267548
25.145939,-1.7472494
7.4596047,-23.153004
17.023373,-1.8276383
10.292189,-8.891086
25.59929,2.0832305
4.9981446,-12.278301
23.530516,5.9580054
7.8258233,-12.544591
16.101995,-25.624506
10.673481,-17.03717
20.92093,-1.6306695
-0.24330926,-21.482521
19.378149,-0.9392721
1.8979847,-8.930066
14.493612,-23.246984
2.549152,-25.589647
23.931292,-0.67682594
10.753321,-15.712719
18.56276,-3.5735874
-1.7548493,-12.449367
14.340103,-26.58085
6.247451,-19.868998
19.952501,-1.3441205
9.709652,-14.527506
13.15987,-26.24853
1.3258339,-20.582998
20.713882,-1.3687348
8.587522,-12.327767
14.711198,-23.31438
1.3673562,-20.650923
20.598158,-1.033754
8.656059,-22.909214
14.652292,-23.687582
-0.9847679,-15.36943
24.607115,0.2932543
7.1323805,-12.342724
20.44609,-4.096195
7.405546,-13.810815
18.179407,1.2156115
9.094901,-10.561659
26.797941,2.0787356
0.36150274,-10.182231
14.96748,-24.425789
4.8949146,-10.0269165
17.003471,-3.2504249
7.7840567,-13.343702
14.159988,-23.888317
9.531174,-13.274748
22.61891,2.1663482
-2.794192,-23.10344
19.961676,4.14584
9.100511,-15.483216
25.428547,-1.5128002
5.7401905,-14.7876
25.565413,2.6412382
7.840044,-11.190765
15.839928,-24.786839
4.6592927,-17.93681
20.293148,-0.7784744
0.005586176,-17.125639
20.516525,-5.0727906
12.986903,-11.130144
23.069946,2.4295883
7.383045,-11.58859
19.511791,4.3819404
0.2893584,-22.75102
22.628815,-1.8795984
4.9938316,-22.874084
14.13187,-25.63006
5.220615,-19.641867
15.895428,-0.61145175
-4.177063,-19.071007
24.918869,-0.6311457
-17.45947,12.916964
-18.486334,13.783427
-7.925276,4.6874266
-25.890596,13.317858
16.252977,0.6921177
18.781227,1.0023594
-13.797496,9.946736
18.51348,0.6942212
-3.882654,5.833593
-18.670504,14.059853
-17.642899,13.057985
-18.566145,13.9267435
-26.502525,12.716663
-26.24526,13.438625
-26.357935,12.706925
-26.071875,13.353662
17.301773,0.017661396
-13.781813,9.902162
17.324167,0.08508349
-3.8841217,5.841367
-18.670504,14.059853
-3.6653395,5.968091
-18.566013,13.9267235
-26.502525,12.716663
-26.24526,13.438625
-7.9427824,4.684662
-26.071875,13.353662
-11.474255,7.4182677
1.9462323,17.123919
-6.480841,19.808247
-5.991324,33.872295
8.416249,12.7352295
-12.307043,11.625214
-10.660472,13.978215
9.041653,14.815176
-2.1176915,18.870176
-6.867396,32.62725
-4.468224,22.889877
3.1383545,11.8553705
0.4180168,16.636385
-9.074599,14.909865
-6.889272,21.405365
-5.298363,33.45837
3.4040267,10.4533825
-4.811342,6.8132687
-3.8279352,-2.4157927
10.351119,3.9202955
-1.256574,18.455528
-9.622878,34.33795
-4.5839324,22.994093
-1.1030221,-6.834395
-9.861104,17.103077
-11.776735,19.16429
-8.921206,24.264565
-8.688552,31.293604
-2.20614,18.963669
-7.3973746,-2.4392295
-0.0065898253,1.6655937
5.557207,11.375239
-6.12453,20.038294
-5.937844,33.689632
6.883481,11.498713
-10.9107895,2.8626645
-5.8261533,6.320394
-1.2800452,7.7427845
-8.7456,20.488806
-8.35374,34.608654
6.5795894,12.542827
0.41117978,-6.0854
-8.89516,13.096933
4.607913,14.773489
-7.6417823,32.48866
-8.761437,31.897192
5.3749723,11.950927
13.847394,-8.785539
7.900967,-1.232359
-8.834245,-0.40230617
-5.981809,25.101004
-9.466783,35.380344
-7.6965055,17.07257
1.7367686,12.649259
-2.0485532,5.7937636
-0.9662085,13.338088
-7.707115,34.72891
-7.562238,35.37117
-1.8879324,24.226463
-0.29263365,6.8665404
-11.704931,-0.049301874
4.873801,2.1512723
-8.939724,20.16367
-12.074702,33.95779
-1.8623252,19.721144
-4.08214,20.639215
0.23510139,4.1709948
8.264519,4.9435744
-8.399284,24.641747
-10.176646,33.012585
9.512852,11.948851
0.48343605,13.776583
5.909825,-16.719767
6.6809645,-2.6088443
-7.9565396,23.41593
-8.193577,32.06656
11.565699,6.6287045
-7.2075114,15.292189
7.8827214,-5.346208
5.0292983,13.153742
-10.2342005,21.165293
-7.0736203,33.36447
-7.6140866,18.807693
-3.4735568,21.38029
-9.358206,10.82058
-1.5158237,17.208626
-8.706042,25.092184
-8.103163,32.39075
-5.4361935,17.280182
-1.0026665,23.248346
-2.6505604,17.206408
7.980402,5.375706
-8.9076805,20.125149
-6.7297273,32.709686
3.66184,9.811058
9.004637,-5.062486
15.838312,9.675688
3.3863466,6.0276017
-10.00141,32.036015
-7.0828567,34.51269
-6.3082833,19.219368
2.7148943,0.80585754
-1.7992225,-4.4242697
-8.08358,15.0583
-8.255232,21.763708
-5.310742,31.52408
-17.624195,10.1431265
4.5019054,12.443325
-3.1848588,7.3772583
-20.946577,12.215375
-9.044823,21.95509
-7.515489,33.684414
-18.076115,10.4698305
3.2644336,14.821172
4.1250896,1.3340499
-7.716585,12.132241
-7.7969265,23.78813
-10.57828,32.17514
-1.9622347,22.59243
4.8002863,11.846098
1.4039196,5.7959766
1.8679335,2.2509153
-9.518537,21.850458
-10.376271,33.63172
-1.8945823,24.850355
-7.851294,26.306974
11.23315,4.804334
1.0839593,11.612821
-6.2680497,20.61448
-7.5950727,34.239025
6.2297034,12.3054085
-5.5338697,19.552673
-2.9870036,-16.127932
-13.409994,16.812384
-8.379931,24.416386
-9.358619,33.14877
-1.2728782,17.417627
-7.845495,23.109312
11.4015875,-10.3650465
-17.397003,11.597598
-8.045294,20.178812
-8.56031,34.1395
3.9054575,9.904074
-7.6433992,24.812267
7.72449,18.844742
-6.20287,20.762573
-8.514142,21.48843
-6.2298408,30.68248
-3.6099122,18.489113
-7.565697,23.805601
13.254717,3.4212534
-17.881155,6.000467
-8.57793,21.545696
-5.498578,32.762505
-12.469104,16.17776
-8.86749,32.834404
1.8930851,15.613819
15.210164,0.7374555
-7.283315,33.592113
-9.498068,33.344604
-16.342209,12.607293
-6.564157,31.612854
5.7750535,-0.38715133
1.5453789,-0.47914898
-7.5214577,24.340433
-8.549452,32.959995
-0.64363515,17.261562
-4.756963,17.78004
4.3311667,13.496545
-11.151429,17.305456
-7.0443497,21.57243
-11.831638,33.55347
3.781693,9.778786
-8.562568,22.045465
-1.1529396,-0.45978063
8.286743,3.4303334
-8.951489,22.214727
-5.5458536,33.126705
-6.3300843,18.57978
-6.347426,23.74898
6.228641,-0.80902064
-12.312663,13.00805
-7.4719462,20.179375
-7.4644995,33.621326
0.48281944,15.898454
-6.5209756,33.568913
7.1296296,-9.256877
-0.5118486,-1.68865
-6.921612,29.471828
-5.433953,32.651558
-7.1352944,15.11088
-9.354388,31.336945
-2.4560678,2.2190073
-7.8024583,18.361086
-7.2447996,22.827261
-9.705937,32.433758
-3.042272,20.389915
-12.045183,34.177483
-2.4346514,4.3957644
7.4593205,-0.11736014
-7.444609,23.892351
-11.961743,33.26173
-5.7852526,19.646894
-7.315763,31.999205
-2.308116,6.920309
10.893828,-0.13043989
-9.651192,21.464506
-9.01159,32.57332
-11.758573,15.571561
-8.108562,31.762129
3.6799922,6.8979077
-7.3708096,10.116253
-6.908853,24.198896
-6.4151616,32.10346
-13.414572,12.697292
-11.869435,33.537556
0.23267126,10.18819
7.303352,14.075895
-7.510208,24.158398
-8.845008,33.29362
5.7700195,7.8246684
-8.49173,33.47259
8.502251,6.2053504
-12.933734,13.550041
-5.0029078,18.72626
-10.783574,30.674576
-16.684212,10.233222
-11.837779,33.525505
-3.870168,-2.4865465
-1.8820698,16.05609
-8.801437,32.65594
-8.346097,29.90137
-3.4428205,22.368927
-6.4029655,31.682238
-1.9881107,-4.57475
-6.2123737,11.20922
-6.7203465,23.469164
-2.256256,23.756828
-14.833253,12.142132
-6.24238,32.13515
6.565315,4.884533
4.8816266,20.515614
-2.1107388,23.399628
14.063058,-6.877679
3.6690965,-0.8772818
10.757726,11.636928
-1.5316719,8.891678
-4.0847273,16.97341
13.357123,4.606216
-2.0885434,9.8982
13.685024,8.813221
-14.782982,15.252564
-9.413545,11.8936
0.585841,5.2340317
10.004024,7.734772
12.397738,2.3683708
-3.008942,9.1084385
-11.910167,15.54163
-5.9489307,13.379318
-4.14789,2.4586952
-4.184874,22.605068
10.107674,16.6892
-6.187185,3.067519
-15.453581,13.790181
7.5867643,16.448608
-7.4204793,8.217377
-19.367556,11.548933
-1.3764391,8.017895
0.121757396,13.962842
-19.29439,12.512624
1.0998105,8.927615
1.573249,18.934671
-2.914054,15.957531
0.41055506,20.174536
2.2427137,-0.45658806
-3.4916184,18.616884
5.1397624,3.528465
-9.1717415,7.958663
-18.677307,11.418191
18.4624,-7.660453
12.735897,7.2073
-18.482355,11.808661
-14.719563,15.000592
13.258086,5.9852147
6.1570754,9.035215
-1.1123327,13.49493
12.595781,10.869743
-3.728913,19.127798
8.068196,7.2884097
5.9347024,14.975099
-13.212287,32.156574
8.593708,2.9750795
11.686004,-7.9683847
-6.851106,14.69983
5.31254,1.5987616
-1.079788,-0.632001
-20.215378,13.181701
-2.7223096,13.590223
-1.7929481,20.918985
8.820716,8.389942
8.294175,5.933735
-4.6530375,4.3502145
10.440532,11.635784
4.7341037,0.25714973
3.0644805,-3.4233375
12.050762,4.870759
1.9344558,21.92254
6.1298895,2.9020636
-4.3763275,15.368391
3.046419,13.392066
5.772541,3.952
-4.291474,17.997288
0.68961686,6.3327146
4.3004427,7.1205654
-5.1327233,20.934855
-4.95047,-2.3749173
5.2889047,17.981638
4.4946404,6.003342
8.000373,-6.4337096
1.7968651,22.056843
6.6797338,9.462959
2.1373463,10.104669
13.475572,13.055941
-5.6002884,24.761362
11.793695,-4.515488
6.4379063,-7.139198
0.41024828,17.874311
-10.244298,5.333689
-2.874202,14.837352
-16.19377,16.456354
4.7311687,0.715909
12.233233,-5.804945
-18.529264,15.938145
8.92972,-2.8352475
3.180498,2.4557838
8.4699,9.512843
11.987532,-0.28844705
-15.77769,10.0743065
1.4597625,22.85903
-6.5932302,0.73277664
4.4862423,11.487182
-14.42679,15.648863
3.121707,19.185667
-1.78218,25.179163
11.298835,14.134347
15.172346,-0.25388584
11.743933,-4.096916
5.410174,4.403441
17.935776,-14.958641
13.304967,-5.444754
-18.633564,9.81176
3.397149,-2.7770765
-5.159539,7.919838
-16.822191,10.495171
5.7272096,7.1606646
5.7402143,11.194887
-4.9890914,19.410343
10.633517,0.997683
-5.723242,4.9618697
-2.307882,23.464592
7.7313724,-3.085342
-0.3458342,8.819368
-11.320883,14.856836
8.036066,-4.2809825
6.148779,0.17333347
-19.619087,10.854431
-4.1983385,12.504791
2.2597783,8.364671
12.141424,8.861538
-7.9948697,2.2064826
14.11055,-9.88769
11.170775,4.2011013
2.169319,5.945676
-1.3151046,19.825747
-16.519506,11.330934
4.702508,-5.7087197
-5.208694,10.507651
-16.532877,10.752489
10.034348,2.7532094
-5.1678386,16.769054
-17.611506,15.881491
-5.93515,-5.580532
9.815232,4.550783
-7.115434,16.041845
-1.2737359,-7.4221926
-3.2159662,10.644063
12.181302,4.924649
10.211615,-5.8779764
1.3191173,0.9754145
-19.416079,10.872192
2.3293018,8.320054
7.1847057,3.842657
-11.667326,15.147651
2.2351801,-4.8919706
-4.410308,14.089893
-2.3313658,20.913494
3.6468604,13.008157
2.8057847,23.485775
-2.085203,21.608732
1.8868432,9.688214
3.966121,3.7907844
-3.7059042,16.046741
11.810696,-3.6728008
-0.49780437,11.704972
10.839642,9.122724
5.209414,6.838078
-2.2331038,7.937441
-11.0944395,14.579075
1.6623969,4.040154
11.977543,3.7991242
-7.4813013,15.534214
13.142547,-5.4558105
9.459516,1.7175705
8.672602,9.939427
4.2870708,-2.8981977
4.718547,-2.6686182
4.101808,5.1034923
-0.7349586,8.048579
10.3395405,-4.9582562
-8.545831,15.020662
9.500486,0.25103727
0.55800086,7.1498785
14.699999,3.1797233
3.097467,5.0794435
-3.8170314,7.3142076
-4.1119523,19.729145
8.957292,-0.43857387
1.5716496,-3.8299754
-0.41058248,21.534105
2.174686,3.8690932
1.5652102,25.841482
3.5452232,7.921342
5.6217227,-3.4533606
-1.5139865,7.9250455
-13.031233,13.868671
12.30795,2.3161933
2.0236952,-3.271351
-19.487938,10.610819
-0.8672038,5.1385574
-1.3601305,4.4690547
-19.618484,12.803696
-1.7108527,-9.894536
-0.021746708,0.45442912
14.494,5.058965
5.2592854,-6.293448
3.7766562,-0.9208578
-12.07194,14.530181
4.8293505,-5.5006647
8.037692,5.701812
-3.0732703,16.974794
8.444332,-1.7583202
6.22482,3.7529943
5.3600216,5.2745676
9.1977625,-6.5147543
-1.2566332,10.20192
-16.674774,14.773105
1.7877816,6.5066533
2.2066872,-5.2975464
-16.675098,15.046932
8.671079,-8.788963
2.0702581,6.412535
-10.492589,15.5483265
0.6573935,-3.0330327
8.033727,0.36343712
-14.739201,12.262527
5.581015,-21.977938
4.8019776,-0.9633983
-6.3745856,17.581816
5.879595,-1.5054835
3.7610083,16.897993
-17.41321,15.622915
12.937109,-2.8905385
9.570001,6.195047
-18.695417,11.894123
7.2700524,6.2062
7.60204,0.12475179
-5.284073,15.833745
3.771386,-3.8866603
9.569895,-3.9548824
7.676246,8.8455305
8.398447,-16.6839
2.192285,3.2766964
-4.9878144,18.126717
6.144031,-4.5306983
13.152383,2.1817086
-2.1265728,10.706646
6.8051805,-16.899426
6.9916806,1.2329193
2.3352237,6.7534776
8.980889,-10.476166
-4.078109,8.456778
10.020047,8.533279
4.087273,12.213934
-2.7381165,0.38723892
-17.395641,15.991499
-3.481791,4.096998
1.8019054,4.325156
11.906122,5.7812605
-0.32344532,2.881473
9.863567,-5.9235845
-15.963411,13.623192
6.6673355,-16.85966
12.083184,-0.1272495
-16.051327,13.189574
0.8762139,-1.5870177
2.2350621,-3.8281212
-0.33525917,21.488043
-6.5471544,-9.876584
5.6636367,7.3222613
-16.187172,13.70932
10.548145,-1.8284782
9.175894,-5.58262
-14.064967,15.273486
9.977937,-12.057756
8.878961,-0.20993175
6.563225,7.2581773
1.5397148,-25.13992
-0.44614556,-3.6774843
15.14144,5.1236024
13.406925,-9.260931
11.138503,-0.30674094
6.6279573,9.235246
2.7901857,-16.363657
-10.488585,9.536914
4.47987,8.46791
1.30693,7.5259266
-4.037425,-11.244884
-16.582651,15.196704
-3.0437024,-7.8275414
7.17025,-3.2614846
4.448202,7.9964886
0.047124237,-8.896988
-4.636963,-10.627603
-5.561042,18.133076
14.33288,1.6639414
9.864655,-6.8806033
-19.766983,13.7436
1.3553333,-12.23205
-0.38018137,15.8082
6.9281344,8.134744
-19.33012,15.805956
-4.5061407,16.862906
-19.40194,14.836927
8.138752,9.09801
7.906531,10.538472
-15.04592,12.78564
-18.979992,15.685187
-15.315275,12.997843
0.80706275,13.916342
-12.994815,15.210902
