"","prob.hit","prob.1","prob.1","prob.1","prob.1","prob.1","prob.1","prob.1"
"1",0.974036609526234,0.999424438278729,0.989974789858672,0.999203215837888,0.996740497038303,0.998589691453113,0.988675774194146,0.999989287853871
"2",0.880868046635822,0.991276337221061,0.986768281591959,0.998754785993583,0.997834962476646,0.99708515544053,0.992451041254268,0.999980974219804
"3",0.847192265313529,0.974565083166856,0.954870082583353,0.94068750480579,0.955177883021293,0.929517614578023,0.860228575179444,0.990522853496198
"4",0.966466967877188,0.997601678423423,0.982052759355506,0.996428616377147,0.945794477532405,0.883210005942879,0.886510342030015,0.995232023830425
"5",0.902684193964403,0.940983504762102,0.983801945955817,0.976732303159702,0.947424739200592,0.998123755537957,0.986580474011815,0.999981038855729
"6",0.78400575385347,0.935138840844677,0.776685329167209,0.925560331128797,0.914883836414527,0.927168001080864,0.901709700774602,0.981954726420615
"7",0.760955075310036,0.546406379554102,0.733355014626362,0.776394076800847,0.696598515288172,0.709308682324981,0.807980413615297,0.76423973813259
