"","prob.nothit","prob.0","prob.0","prob.0","prob.0","prob.0","prob.0","prob.0"
"1",0.0464713114190796,0.330734691730809,0.310045608072341,0.286226270704865,0.486614331529018,0.215715418182861,0.222230116061529,0.194338793547252
"2",0.582918530547223,0.833734343650639,0.605279491542035,0.838029760560112,0.76049627245716,0.862947739837699,0.549575025960725,0.652369466557335
"3",0.394881501302144,0.640656184483694,0.509145561319321,0.589369681597681,0.736812929015189,0.83686743262634,0.503374608470349,0.610005499129147
"4",0.208274273252778,0.439071588967248,0.376090491185928,0.415088428924196,0.432474100559052,0.413808773285141,0.480960518825351,0.275449254473265
"5",0.0839014494649743,0.298522392924522,0.144613031817015,0.493437392226398,0.339712679233354,0.42939798123168,0.147520247616605,0.222713405281802
