"","FPR","TPR"
"189",0.758426966292135,0.84
"190",0.757022471910112,0.84
"191",0.75561797752809,0.84
"192",0.754213483146067,0.84
"193",0.752808988764045,0.84
"194",0.751404494382023,0.84
"195",0.75,0.84
"196",0.748595505617977,0.84
"197",0.747191011235955,0.84
"198",0.745786516853933,0.84
"199",0.74438202247191,0.84
"200",0.74438202247191,0.83
"201",0.74438202247191,0.82
"202",0.742977528089888,0.82
"203",0.741573033707865,0.82
"204",0.740168539325843,0.82
"205",0.73876404494382,0.82
"206",0.737359550561798,0.82
"207",0.735955056179775,0.82
"208",0.734550561797753,0.82
"209",0.73314606741573,0.82
"210",0.731741573033708,0.82
"211",0.730337078651685,0.82
"212",0.728932584269663,0.82
"213",0.728932584269663,0.81
"214",0.72752808988764,0.81
"215",0.726123595505618,0.81
