3.425377175303585098e+00,5.989584975228020802e+00
3.177495492825415546e+00,6.806972517067642947e+00
3.444664023410265674e+00,6.159735765996226853e+00
3.287950417753484178e+00,6.799629593474349143e+00
-1.867783798112165172e+01,-7.053681599704329841e+00
-1.829859832320855162e+01,-7.284840886797077530e+00
-1.878770887022946923e+01,-6.989762503601637533e+00
-1.842484295639626524e+01,-7.177548691830389238e+00
-6.941985233164090552e+00,1.306809065762587263e+00
-7.443078307005502658e+00,1.303030783163328321e+00
-7.236944242962695562e+00,1.158473096265661972e+00
-6.964102077479644493e+00,9.576450345766596151e-02
-6.757565228522359746e+00,-1.993631431791523356e+00
-6.657466522503733941e+00,1.356226347024844792e+00
-6.954154906058590768e+00,1.729513497320809279e+00
1.392402840528180796e+01,5.810698090752427269e+00
8.662265416843601074e+00,2.721359394367690143e+00
2.750641798231701962e+00,1.117131668853815185e+01
8.748613648734815840e+00,1.904227332596916256e+01
-5.328910363325087829e-01,1.644836551970225358e+01
4.822766056401493806e+00,1.641629081666934908e+01
-1.363485338492528953e+01,-7.162308161076527568e+00
5.541947870658964881e+00,1.701491057848778965e+01
-1.375990072936192021e+01,-6.993245372866618403e+00
9.619901234979154836e+00,1.425689035656911052e+01
-1.088695085822061870e+01,-1.286133388962353941e+01
8.187096886479734437e+00,-9.958877285862914597e-02
2.685192140836539121e+00,1.120280731529903662e+01
6.237318215536774346e+00,1.364543777907254096e+01
-1.335042507733144035e+01,-8.573491446600415955e+00
8.628772917000123499e+00,1.846524776651136435e+01
-1.221206864884046261e+01,-7.955625889205040657e+00
9.843965637794820367e+00,1.912231023519120887e+00
-2.017556071494259751e+00,1.685128004786430722e+01
4.566675231694217629e+00,2.006325081543516475e+01
-1.856980875371686102e+00,1.685755139921462842e+01
5.302113480575956217e+00,1.427624857853588836e+01
-1.285818839719847873e+01,-1.507985268195765727e+01
9.413915663068426198e+00,1.454213341829617079e+01
-1.571915019278198855e+01,-1.122982480363380375e+01
8.461380238276706933e+00,1.506271748993969872e+01
-2.583067559577027161e+00,1.709819066282033617e+01
5.425368169516452177e+00,1.824101379976350046e+01
-1.358669756621739566e+01,-7.166339131688661546e+00
7.358056351035034304e+00,1.654007871834275178e+01
-1.381243488071654113e+01,-7.084196263632647650e+00
9.089532015930949171e+00,1.576102971112045203e+01
-4.943213824581873972e+00,-2.091270725583262191e+01
6.573972168342532285e+00,1.555478822344700163e+01
-1.654495174269755609e+01,-1.171766738008595965e+01
-1.196702013247667828e+01,4.460322218843934650e+00
-1.020880984535861558e+01,-9.553013192401973441e+00
8.584036922501187661e+00,2.109335221199486909e+01
-1.392068819178083494e+01,-1.664274738996119041e+01
7.863285098980434817e+00,1.195754101761543176e+01
-1.914557860184308291e+00,1.684059842350977831e+01
4.998670041086906934e+00,1.280062767643990362e+01
-1.223155315619482764e+01,-7.425789980304355886e+00
7.169588306437022496e+00,1.887348709764371080e+01
-2.096253245877338856e+00,1.685251303582930404e+01
7.555510470592003536e+00,1.539670173301559863e+01
-1.239228240543141268e+01,-7.398775605321878501e+00
-1.168598791566758166e+01,4.323607759806998629e+00
-1.258673715442215091e+01,-1.952640117343034021e+01
6.112285047488339451e+00,1.311633713746671148e+01
3.518157556500979055e+00,1.248376335233943912e+01
1.090622112283707601e+01,1.683720989175233740e+01
-1.219651117170178090e+01,-7.837468703395567893e+00
1.054239668705800348e+01,1.581423839033989509e+01
-6.908242187870310413e-01,1.593782544523390321e+01
1.209626148207902929e+01,1.825749340257430475e+01
-1.342605697294973233e+01,-2.051258772808655095e+01
1.054589388345724466e+01,1.566640665448632497e+01
-1.234654278216282286e+01,-5.021733334571028884e+00
9.826915879480168314e+00,3.147091556904204168e+00
-1.543687979320475634e+01,-1.352553737075509055e+01
9.395606249672368904e+00,1.124187559260453817e+01
-1.556398230793155690e+01,-1.336902193752411705e+01
7.116301479061163171e+00,1.830171503961346247e+01
-1.531048589947925542e+01,-1.127569768354346103e+01
1.312827352813855519e+01,1.562763584496233804e+01
-1.341722995505943139e+01,-8.242165880307691594e+00
1.058724226756344322e+01,1.425886714110764686e+01
-1.199094939048337594e+01,-7.457872715233865968e+00
8.099961399588705646e+00,1.685005743210810891e+01
-1.279010875016281190e+01,-1.506683965503766309e+01
-1.170867268334717970e+01,4.331838446354852046e+00
-1.752473277525793405e+00,1.568056355529899015e+01
-1.196641741042234841e+01,4.489811213836151893e+00
-8.275791884907742757e-01,1.582744033892247160e+01
7.699009333490883122e+00,2.021031701658425561e+01
-1.524278445574288376e+01,-1.264591285245278840e+01
7.558549306713567617e+00,1.445551587551101314e+01
-1.374738098324993274e+01,-6.995842262230083541e+00
1.223073087525603420e+01,1.827532425755853041e+01
-1.537401236608108057e+01,-1.383760366824243881e+01
7.933479127203539427e+00,1.567898340915349031e+01
-1.333928004968752390e+01,-1.718613886182297890e+01
1.166911208711359116e+01,1.342961622908112318e+01
-1.503256028874449868e+01,-1.249593082840698877e+01
-1.194170151216552611e+01,4.471697561458051418e+00
-1.252431610487956526e+01,-2.005808645646662214e+01
8.525217964104184531e+00,1.979589982950738047e+01
-1.042935282413778175e+01,-9.523172213745183967e+00
1.200430486205740666e+00,1.137746713950195776e+01
-1.140613561444949298e+01,-1.079431575925031339e+01
7.970168061453746233e+00,1.289723777953857820e+01
-1.447895639161527193e+01,-1.214873161745201458e+01
8.681852254819967030e+00,2.825281164182684268e+00
-1.394230275478746250e+01,-1.705180612079735880e+01
1.033619870911705974e+01,1.868168995484693795e+01
-1.456645339454706090e+01,-1.235897590161254911e+01
7.724331182134360319e+00,1.621097444910531493e+01
