1370.55,1130.518,1037.347,1017.323
1344.173,1110.578,1031.689,1016.745
1731.254,1408.921,1711.861,1621.957
1338.583,1092.683,1073.237,1065.878
1339.782,1077.78,1095.4,1087.378
1327.148,1069.951,1078.394,1065.961
1391.269,1077.758,1445.278,1498.269
1324.674,1038.849,1023.193,1026.581
1431.396,1062.639,1033.638,1022.589
1387.321,1014.724,993.456,1004.351
1569.63,1136.035,1223.577,1232.027
1599.513,1060.921,1068.902,1070.887
1603.167,998.685,1031.788,1073.085
1287.159,1124.102,976.533,1106.439
1451.953,1188.837,1055.485,1143.059
1458.356,1157.523,1075.538,1121.229
1415.603,1095.043,1105.88,1109.829
1368.908,1059.495,1130.185,1118.927
1296.023,1021.524,1147.212,1091.908
1195.412,957.128,1047.003,1014.99
1312.562,1074.181,1203.629,1228.921
1334.704,1086.007,1410.183,1380.038
1269.856,1036.536,1152.407,1136.293
1398.595,1126.867,1124.932,1123.475
1430.56,1152.625,1072.232,1057.034
1379.74,1111.97,1076.469,1045.23
1332.477,1083.398,1054.035,1035.666
1270.117,1056.816,1016.94,1004.038
1165.059,973.782,878.324,866.251
1329.257,1091.758,1002.987,975.431
1259.753,1002.603,980.638,963.695
1288.85,1028.766,983.332,980.72
1636.832,1221.893,1530.479,1429.698
1372.207,1086.879,1052.776,1027.965
1473.528,1176.422,1410.324,1441.463
1615.893,1285.905,1271.684,1255.003
1398.512,1106.686,1125.44,1115.107
1611.787,1241.414,1383.313,1352.464
1414.015,1110.554,1038.374,1047.69
1512.599,1163.088,1149.685,1144.952
1414.826,1099.822,1041.716,1033.241
1566.468,1134.959,1066.462,1041.811
1588.369,1114.453,1027.611,1056.888
1322.807,1078.935,910.771,1068.167
1535.703,1193.967,1361.365,1572.641
1446.026,1097.709,1160.501,1277.366
1387.271,1081.322,1076.779,1143.537
1392.505,1084.85,1151.7,1151.702
1297.049,1023.01,1056.874,1053.471
1247.296,1006.793,1058.628,1034.289
1318.585,1069.45,1110.108,1094.235
1300.335,1079.679,1360.084,1334.75
1336.614,1076.491,1219.044,1193.395
1282.179,1035.218,1111.183,1082.357
1333.343,1078.624,1121.545,1086.292
1410.277,1158.237,1202.162,1162.774
1437.993,1158.459,1154.423,1105.413
1333,1077.452,1061.729,1042.631
1255.576,988.609,1121.388,1066.948
1279.711,1019.767,1034.162,1006.579
1255.933,983.231,1005.694,992.533
1526.26,1098.408,1389.881,1375.498
1354.32,1072.318,1055.267,1023.91
1294.288,1011.887,995.654,975.744
1344.886,1038.084,1071.12,1052.244
1410.167,1082.543,1117.27,1098.709
1350.086,1041.806,1023.14,1014.504
1551.487,1188.933,1165.76,1149.718
1467.735,1087.725,1087.296,1075.337
1629.966,1250.608,1189.096,1190.385
1679.826,1227.694,1408.223,1383.195
1597.351,1194.708,1088.054,1073.509
1749.038,1296.213,1185.509,1184.986
3036.375,2330.31,2167.821,2680.642
1602.065,1311.888,1119.659,1331.06
1288.143,996.573,1026.835,1148.975
1437.023,1151.293,1477.784,1575.14
1369.19,1086.74,1071.622,1128.44
1298.199,1051.519,1063.842,1096.379
1469.54,1225.29,1338.472,1378.301
1333.5,1077.067,1113.636,1103.091
1277.049,1068.393,1219.408,1199.256
1273.862,1062.734,1174.403,1146.142
1801.382,1459.247,1370.914,1304.661
1351.976,1073.334,1125.431,1087.285
1308.101,1038.817,1147.622,1129.39
1431.14,1162.086,1330.305,1284.926
1816.381,1543.173,1595.575,1579.203
1403.833,1149.371,1383.711,1394.371
1364.533,1077.217,1162.241,1126.77
1300.045,1032.732,1087.104,1081.196
1334.306,1020.1,1173.443,1145.455
1284.348,971.531,994.642,984.064
1377.973,1008.706,1208.231,1162.184
1401.744,1054.085,1116.671,1098.59
1393.579,1056.07,1184.1,1180.877
1408.45,1039.266,1115.912,1094.876
1410.133,1030.774,1160.826,1130.111
1481.98,1091.116,1280.244,1259.88
1433.165,1064.251,1011.49,993.755
1412.288,1060.896,982.385,967.418
1536.276,1140.969,1174.512,1146.349
1553.661,1126.637,1040.526,1031.399
1476.434,1192.588,1227.691,1649.954
1376.075,1114.898,1117.515,1313.829
1148.412,939.357,965.592,1101.54
1320.692,1087.992,1037.442,1167.168
1186.488,1003.896,988.238,1081.839
1221.47,1045.704,1033.965,1085.882
1294.125,1072.226,1134.58,1120.441
1329.126,1109.524,1066.808,1085.967
1356.045,1114.819,1307.28,1288.74
1307.773,1069.487,1256.242,1240.604
1249.953,1029.984,1138.932,1112.785
1380.769,1117.697,1198.125,1173.192
1566.23,1254.454,1418.024,1387.489
1364.047,1096.385,1184.123,1179.788
1282.858,1046.491,1175.202,1226.631
1254.471,1020.182,1078.926,1085.551
1334.785,1074.515,1167.783,1158.149
1331.263,1039.412,1155.542,1149.638
1311.669,979.847,1066.146,1051.433
1296.728,943.311,1063.355,1040.216
1430.912,1068.122,1245.731,1242.32
1324.187,979.417,1129.991,1117.454
1370.962,1018.113,1153.351,1136.718
1401.37,988.354,1127.651,1111.015
1505.382,1024.17,1210.018,1198.002
1515.124,1073.6,1290.419,1284.494
1457.309,1044.891,1109.983,1098.674
1468.34,1052.422,983.665,985.111
1571.688,1078.844,1010.529,1009.709
1711.275,1200.627,1044.361,1035.818
1333.245,1094.653,1079.401,1229.065
1122.786,944.571,928.708,1049.688
1151.301,982.816,944.674,1080.117
1208.398,1060.198,1009.164,1145.364
1233.554,1083.767,1075.347,1251.155
1111.3,984.61,943.018,1005.538
1438.393,1285.05,1430.355,1539.809
1229.23,1047.129,1025.646,1051.811
1263.056,1059.198,1152.785,1135.962
1574.049,1280.368,1247.625,1227.637
1381.669,1111.98,1305.994,1269.03
1323.644,1068.349,1211.039,1190.279
1434.151,1134.527,1351.404,1335.881
1345.77,1036.812,1197.819,1197.639
1374.305,1104.147,1275.868,1314.102
1567.586,1266.36,1280.512,1290.852
1331.118,1070.649,1146.951,1183.712
1337.89,1026.797,1141.685,1147.819
1413.784,1056.953,1256.834,1245.372
1631.765,1206.657,1567.885,1537.543
1476.887,1062.479,1226.711,1217.532
1527.045,1085.104,1352.46,1332.674
1601.579,1146.858,1343.487,1300.97
1455.839,1016.703,1178.943,1161.135
2019.315,1362.551,1547.686,1564.722
1641.903,1121.374,1192.676,1188.163
2229.035,1519.182,1836.438,2095.356
1473.583,980.054,1125.565,1156.119
1500.503,1024.167,1022.023,1038.481
1639.137,1108.124,1006.423,1028.976
1153.545,1003.832,966.98,1036.934
1303.065,1141.337,1264.472,1403.214
1177.891,1055.718,963.372,1042.911
1270.425,1134.284,1008.454,1186.761
1142.878,1084.289,924.096,1065.732
1109.953,1022.423,895.728,1000.851
1111.148,1008.185,921.095,984.293
1174.079,1059.571,1027.219,1056.608
1299.62,1097.44,1195.986,1199.744
1623.306,1320.182,1679.902,1760.762
1396.021,1133.129,1304.663,1280.175
1419.031,1127.557,1176.985,1151.246
1587.164,1248.922,1297.607,1288.201
1552.018,1205.765,1147.117,1161.872
1556.351,1216.294,1167.624,1197.798
1370.781,1101.279,1113.716,1136.838
1420.224,1116.891,1160.059,1206.847
1592.168,1222.61,1242.16,1243.733
1605.03,1172.742,1384.503,1375.653
1422.615,1034.466,1267.821,1273.026
1620.311,1151.08,1401.497,1384.114
1519.311,1063.928,1176.124,1180.68
1836.636,1358.381,1249.378,1245.273
1947.941,1279.518,1262.958,1261.182
1564.985,1051.635,1125.345,1118.432
2040.651,1419.421,1499.514,1589.141
2107.158,1417.487,1785.616,1854.448
1668.999,1106.911,1257.604,1275.833
1620.079,1086.763,1147.23,1200.871
1819.478,1187.205,1148.152,1190.531
1120.92,967.431,1028.294,1058.38
1149.744,1016.722,1014.284,1085.504
1172.37,1043.714,912.275,979.611
1223.047,1130.441,777.569,903.743
1424.526,1336.313,1163.824,1349.156
1193.041,1092.659,1121.399,1285.93
1246.047,1140.936,1016.427,1123.698
1307.323,1128.611,1111.253,1167.729
2576.427,2070.829,2559.596,2648.808
1327.883,1040.104,1158.373,1181.775
1593.746,1254.675,1370.979,1361.08
1498.182,1210.626,1214.288,1201.82
1525.232,1180.101,1055.645,1044.073
1615.073,1215.903,1267.519,1256.571
1510.08,1170.454,1106.585,1121.694
1444.323,1149.066,1145.937,1186.557
1404.599,1104.936,1170.067,1216.475
2090.718,1661.259,1333.16,1340.645
1454.364,1114.263,1165.15,1178.504
1560.282,1120.045,1210.172,1226.252
1610.525,1115.408,1204.516,1196.484
1645.262,1091.987,1235.095,1243
1721.721,1119.246,1397.56,1409.79
1603.746,1053.078,1151.903,1130.742
1745.719,1148.177,1223.013,1202.51
1582.588,1010.147,1214.328,1204.123
1741.58,1141.418,1245.636,1238.77
1740.187,1101.779,1337.286,1442.108
1734.77,1126.877,1143.284,1188.721
2089.02,1414.441,1322.736,1615.358
1163.164,975.134,1031.401,1092.68
1214.099,1042.328,1119.775,1180.4
1346.494,1163.721,1053.946,1147.199
1378.624,1313.536,1029.104,1156.529
2387.653,2191.714,1484.393,1710.055
2232.601,2116.088,1782.445,2061.691
1612.846,1442.578,1185.529,1306.815
1459.474,1285.947,1196.496,1284.598
1395.298,1170.83,1135.162,1197.583
1930.695,1540.674,1648.502,1640.192
1338.689,1033.138,1209.592,1178.937
2226.313,1567.854,1536.97,1379.465
1420.933,1069.682,1123.927,1088.792
1591.101,1222.719,1187.909,1170.161
1623.892,1236.319,1170.061,1172.429
1572.793,1218.552,1133.836,1129.565
1422.846,1131.53,1293.658,1331.168
1589.336,1213.356,1127.882,1142.205
1581.59,1172.244,1155.384,1157.304
1751.669,1265.128,1267.157,1229.562
1715.672,1183.685,1271.521,1223.084
1616.025,1043.41,1108.387,1102.633
1717.982,1072.214,1184.817,1149.518
2240.882,1286.502,2359.604,2298.449
1708.793,1048.656,1224.62,1198.994
1629.568,1035.506,1188.054,1175.941
1747.291,1182.27,1209.469,1208.153
1547.289,1023.289,1157.502,1145.978
3187.63,1956.79,1612.089,1642.173
2464.32,1590.022,1506.568,1512.577
1207.855,961.21,978.941,1073.912
1230.538,1031.037,1042.17,1165.677
1384.913,1161.063,999.39,1123.522
1283.769,1142.253,957.183,1120.824
1331.4,1217.909,979.753,1157.154
1532.715,1399.447,1150.988,1389.587
1389.868,1228.685,996.009,1134.609
2619.375,2048.787,1960.222,1937.707
1427.274,1171.911,1105.291,1147.614
3266.953,2660.056,2330.692,2271.481
1578.76,1187.016,1317.053,1263.478
1544.739,1158.011,1286.073,1240.488
1651.81,1261.14,1418.3,1404.324
1373.818,1068.648,1140.193,1129.929
1518.719,1161.489,1242.872,1227.639
1488.339,1130.329,1114.766,1079.319
1626.349,1212.553,1106.614,1090.264
2696.891,1983.114,1602.79,1560.317
1626.915,1156.426,1182.862,1167.469
1630.684,1143.751,1071.416,1040.543
2603.63,1856.309,1789.553,1694.124
1590.662,1006.718,1111.304,1089.493
1637.935,990.496,1122.835,1100.638
1682.616,1051.617,1437.705,1410.508
1604.668,1055.529,1188.05,1146.143
1541.777,1062.175,1207.134,1187.03
2717.869,2054.433,1791.207,1672.397
1513.096,1054.818,1078.366,1059.707
1662.416,1190.794,1104.328,1136.419
3427.559,2296.701,2201.035,2227.069
1275.238,932.434,905.769,1040.011
1344.558,1046.469,960.427,1122.167
1698.875,1432.892,1103.277,1294.615
1435.595,1233.487,1078.774,1258.065
1301.027,1186.588,988.567,1163.018
2203.022,2184.861,1265.934,1496.208
1689.877,1477.647,1019.082,1149.101
1649.77,1374.775,1134.176,1238.686
3041.421,3407.114,3739.844,3884.069
1752.076,1295.013,1508.175,1499.366
1503.604,1154.995,1272.487,1233.794
1583.132,1231.472,1326.319,1263.102
2071.26,1596.098,1809.978,1684.729
1655.824,1255.732,1329.463,1287.787
1528.462,1158.308,1308.889,1235.214
1548.622,1133.92,1235.296,1183.676
1270.349,946.918,1020.794,995.849
1694.983,1299.728,1454.088,1380.081
1707.244,1131.922,1359.389,1328.688
1464.745,998.857,1283.84,1214.044
1822.795,1100.009,1407.283,1224.056
1662.756,1036.733,1362.768,1280.01
1570.284,968.855,1262.484,1201.534
1885.12,1223.242,1593.502,1514.352
1601.055,1157.868,1331.519,1228.354
1509.404,1150.186,1284.065,1253.158
1672.685,1265.602,1351.025,1316.032
1725.05,1339.376,1197.692,1206.075
1868.325,1378.785,1264.126,1251.873
1879.896,1375.357,1168.978,1219.682
1459.076,1001.054,876.426,1017.322
1268.11,921.919,763.514,903.399
1515.516,1198.03,1032.378,1217.762
1431.781,1218.904,1065.932,1279.895
1718.351,1503.828,1274.403,1473.992
1369.115,1166.017,1059.798,1165.946
1487.875,1249.097,1349.314,1409.547
1492.579,1220.293,1187.782,1245.511
1493.874,1160.061,1231.124,1270.446
1788.184,1334.003,1384.56,1379.464
1470.969,1160.446,1303.475,1221.489
1382.742,1089.614,1191.955,1162.161
1419.543,1111.486,1170.865,1127.536
1504.348,1131.393,1165.095,1125.761
1481.143,1087.929,1150.761,1081.38
1643.907,1187.78,1420.384,1364.817
2320.207,1668.347,1385.841,1287.196
1552.728,1118.558,1251.135,1228.889
1513.963,1047.687,1210.377,1175.021
1478.913,1011.256,1223.635,1191.439
1415.847,948.785,1159.586,1155.125
1792.673,1168.616,1427.973,1356.992
1465.301,974.857,1323.036,1289.675
1560.971,1104.083,1291.52,1255.946
2499.503,1985.366,1825.815,1831.302
1657.207,1307.86,1273.534,1306.596
3074.732,3452.341,2808.577,2880.407
1731.523,1267.025,1239.543,1255.631
1936.345,1382.622,1281.689,1342.459
3319.557,2314.283,2287.503,2250.134
1420.722,926.504,901.359,981.416
1520.661,1008.791,1035.578,1173.967
1380.547,1041.628,957.32,1084.473
1365.697,1102.724,1093.459,1245.031
1982.554,1627.461,1626.657,1823.75
2175.863,1899.29,1750.833,1967.94
1435.955,1200.971,1108.572,1216.587
1381.995,1174.901,1178.626,1280.044
1353.933,1117.928,1176.578,1230.95
1554.109,1247.934,1372.631,1366.181
1366.216,1077.678,1262.427,1231.028
1668.504,1325.485,1281.675,1225.013
1550.825,1255.309,1305.448,1282.22
1338.596,1035.744,1085.383,1052.429
1611.85,1176.883,1334.246,1264.803
1522.689,1106.586,1304.838,1273.43
1279.518,902.386,1156.451,1130.494
1537.997,1067.34,1432.519,1415.36
1477.066,966.218,1240.956,1229.427
1370.84,915.405,1180.383,1179.48
2233.102,1472.36,1807.021,1705.111
1757.91,1177.59,1609.595,1578.447
1679.639,1248.132,1354.961,1304.81
1733.121,1351.809,1247.677,1247.085
1731.983,1348.516,1161.828,1182.373
1614.882,1260.289,1121.66,1180.98
1883.902,1349.951,1247.626,1301.169
1838.719,1224.354,1116.648,1158.584
3232.084,2729.248,2175.643,2279.057
3142.761,2359.9,1887.8,1872.317
1629.041,1151.78,1111.085,1111.942
3026.689,2795.056,2577.359,2731.007
1314.56,970.921,1099.144,1180.806
1134.007,901.614,1003.076,1082.603
1153.592,946.994,1110.46,1209.722
1283.294,1109.084,1145.721,1262.866
1341.842,1130.2,1072.077,1154.75
2128.471,1809.808,1282.157,1380.088
1472.413,1189.275,1281.311,1319.272
1387.301,1140.366,1155.747,1185.158
4183.726,3370.665,3265.97,3012.739
1766.76,1356.822,1408.281,1337.8
1365.51,1084.683,1211.499,1175.864
1549.158,1162.14,1315.285,1279.684
2961.444,3621.268,3881.187,3871.771
1882.579,1298.516,1610.123,1597.748
1780.94,1192.62,2082.305,1984.619
2360.546,1573.58,1978.878,1890.697
1803.892,1217.07,1773.998,1773.042
1437.521,999.599,1311.079,1292.159
1445.468,1073.721,1150.99,1140.866
1568.54,1192.736,1218.15,1192.026
1683.175,1329.915,1292.459,1330.07
1802.438,1337.044,1239.573,1246.315
1779.445,1291.026,1126.264,1163.006
1810.723,1343.911,1292.305,1344.161
1507.597,1090.208,1082.304,1094.616
1584.036,1023.064,1071.208,1097.541
1893.563,1141.873,1223.785,1278.416
1995.711,1037.014,1108.707,1161.39
1694.051,1337.196,1326.288,1261.485
1493.994,1176.131,1097.33,1129.085
1331.852,1080.912,1110.729,1165.034
1111.955,901.276,1142.92,1202.978
1117.665,929.334,1192.064,1237.889
1174.73,994.635,1156.226,1269.552
1390.442,1136.075,1173.047,1258.014
1508.283,1256.459,1265.034,1361.8
1611.308,1311.685,1466.364,1550.422
1305.51,1054.618,1151.917,1178.706
1750.167,1436.917,1415.97,1426.383
1628.622,1281.871,1332.257,1306.847
1545.481,1185.199,1325.906,1305.21
1487.104,1116.078,1254.006,1219.533
1396.757,1013.465,1204.367,1207.227
1575.997,1077.962,1373.182,1354.405
1406.941,946.94,1131.055,1151.82
2836.817,3273.166,2516.411,2548.545
1902.384,1004.514,1154.671,1144.072
1415.101,1024.11,1139.735,1185.967
1470.939,1171.911,1226.454,1241.205
1421.785,1124.403,1200.169,1239.76
1685.733,1339.622,1282.508,1323.626
2110.225,1511.194,1377.212,1374.162
2344.072,1654.116,1915.365,1956.628
1749.304,1202.522,1195.389,1219.166
1608.091,1078.547,1051.883,1081.006
1649.833,1022.425,1105.947,1156.01
1832.975,1038.25,1164.578,1189.811
1827.258,1019.603,1151.025,1214.917
1523.702,1288.858,1144.786,1131.917
1461.328,1275.908,1173.978,1188.643
1488.714,1309.986,1203.036,1220.129
1230.966,1103.48,1342.214,1390.495
1649.973,1427.316,1706.162,1751.248
2209.918,1857.767,2086.976,2187.881
1312.559,1071.758,1186.533,1266.503
1328.435,1085.811,1231.794,1300.988
1424.987,1166.295,1221.849,1333.409
1573.739,1231.863,1372.202,1380.881
1541.417,1242.91,1263.629,1285.861
3204.259,2456.066,2323.252,2240.098
1455.777,1155.239,1295.607,1235.642
1430.748,1085.842,1308.174,1275.922
1514.503,1076.952,1242.666,1195.384
1953.284,1280.693,1546.304,1467.66
2222.377,1544.792,1377.808,1335.116
2350.86,1629.007,1714.116,1681.332
1714.977,1179.62,1192.559,1224.71
1421.885,1108.155,1211.422,1190.519
1696.577,1412.714,1426.917,1467.133
1668.714,1306.287,1354.941,1364.559
1732.471,1287.137,1460.495,1532.258
1941.706,1357.284,1409.091,1434.91
1771.255,1225.69,1250.469,1223.288
1792.545,1199.793,1296.354,1306.037
1866.665,1186.927,1328.204,1300.38
1703.891,1067.325,1084.253,1109.24
2260.438,1462.716,1325.501,1373.692
1653.691,1044.716,1036.756,1114.704
1545.81,1341.971,1219,1223.628
1432.212,1307.303,1260.2,1276.5
1182.311,1119.979,1105.913,1131.046
1446.419,1435.196,1231.673,1247.409
1187.281,1107.082,1274.551,1314.588
1139.742,1007.344,1207.921,1311.691
2585.524,2237.523,2711.152,2874.88
1484.253,1181.528,1206.372,1262.303
1334.757,1082.491,1178.358,1272.885
1427.065,1138.237,1275.302,1307.341
1469.806,1207.534,1191.283,1221.794
1463.151,1184.134,1257.478,1261.918
1391.882,1111.103,1217.631,1226.101
1419.623,1101.936,1293.641,1285.247
1371.135,1019.114,1121.183,1114.232
1615.069,1194.63,1282.201,1284.944
2809.257,2047.892,1385.529,1378.525
3836.004,2808.441,3215.831,3126.238
1925.509,1501.55,1685.859,1729.536
1636.708,1313.547,1199.781,1215.666
1530.944,1224.494,1286.392,1314.851
1475.743,1143.741,1201.684,1258.56
1574.577,1154.21,1270.096,1304.934
1834.865,1349.149,1370.562,1421.968
3085.858,2296.534,2214.6,2325.278
1788.203,1178.944,1247.817,1243.976
1755.226,1142.304,1157.282,1184.885
1835.453,1257.613,1224.089,1268.124
1590.409,1154.364,1057.478,1101.537
1308.129,1062.131,979.689,1087.445
