"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"P.recom",0.000856186956325694,0.00120002033239578,0.00204736769806095,0.00288635509575413,0.00371711760170814,0.00405939815404608,0.00405939815404608,0.00405939815404608,0.00488174166014517,0.00502995935284006,0.00537127307330272,0.00537127307330272,0.0061852620805422,0.00699142319955593,0.00778988084875931,0.00812969440119744,0.00812969440119744,0.00820907780662726,0.00826086469692139,0.00826086469692139,0.00826086469692139,0.00834271218572854,0.00855476150883641,0.00855476150883641,0.00863408832604649,0.00863408832604649,0.00884582670112219,0.00918486220890099,0.00918486220890099,0.00926659366210503,0.010056262996942,0.0102030464449952,0.0102822164595865,0.0110642986251433,0.011275395017569,0.0113266408289183,0.011378273271048,0.0114314874184853,0.011642251960062,0.011693469862947,0.0120309642627752,0.0120825133914087,0.0128565935395151,0.0128565935395151,0.0128565935395151,0.0129355296988033,0.0129515170112,0.0129515170112,0.013014377113998,0.0130658533888671,0.0130658533888671,0.0131169702868064,0.0131429003125626,0.0131943211139472,0.0134394070473456,0.0135182738744929,0.0135713116583243,0.0143375740875193,0.0145475969152103,0.0145475969152103,0.0145475969152103,0.0153066648167782,0.0153066648167782,0.0153371676673256,0.01533748428967,0.0156731756080286,0.0160083353706153,0.0160709469030244,0.0160709469030244,0.0160798131175029,0.0161584441486382,0.016209342400076,0.0162351896969625,0.0164446067965353,0.0164446067965353,0.0167790789555006,0.0167790789555006,0.0175299659923645,0.0175299659923645,0.0175486943468868,0.0175674142606451,0.0175802785202094,0.0176587681227021,0.0176652476155246,0.017743704460736,0.0177633423534684,0.0177633423534684,0.0178257732527796,0.0178765532856393,0.017954967334595,0.018163821441289,0.0182165599656544,0.0182332153185019,0.0182955381595859,0.0183213303151199,0.0183213303151199,0.0186547142149143,0.0186585223742391,0.0194017004036824,0.0194274610573923
"P.naive",0.00034514501522206,0.000688306501539304,0.00102950461990364,0.0013687592869481,0.00170609017818526,0.00204151673116187,0.00237505814857045,0.0027067334013182,0.00303656123155415,0.00336456015565482,0.00369074846716922,0.00401514423972362,0.00433776532988673,0.00465862937999572,0.00497775382094388,0.00529515587493018,0.00561085255817142,0.00592486068357746,0.00623719686339008,0.00654787751178593,0.00685691884744409,0.00716433689607871,0.00747014749293733,0.00777436628526523,0.00807700873473625,0.00837809011985086,0.00867762553830147,0.00897562990930583,0.0092721179759088,0.00956710430725282,0.00986060330081788,0.010152629184631,0.0104431960194458,0.010732317700893,0.011020007961601,0.011306280373289,0.0115911483488309,0.0118746251442915,0.0121567238609359,0.012437457447211,0.0127168387007009,0.0129948802700552,0.0132715946568926,0.0135469942176773,0.0138210911655716,0.0140938975722628,0.0143654253697654,0.0146356863522001,0.0149046921775476,0.0151724543693798,0.0154389843185675,0.015704293284965,0.0159683923990726,0.0162312926636763,0.0164930049554659,0.0167535400266315,0.0170129085064382,0.0172711209027801,0.0175281876037139,0.0177841188789711,0.0180389248814506,0.0182926156486915,0.0185452011043262,0.0187966910595134,0.0190470952143533,0.0192964231592829,0.019544684376453,0.0197918882410872,0.0200380440228226,0.0202831608870327,0.0205272478961326,0.0207703140108669,0.0210123680915812,0.0212534188994755,0.0214934750978417,0.0217325452532852,0.0219706378369291,0.0222077612256036,0.0224439237030189,0.0226791334609233,0.0229133986002449,0.0231467271322197,0.0233791269795035,0.02361060597727,0.0238411718742937,0.0240708323340193,0.0242995949356163,0.0245274671750203,0.0247544564659602,0.0249805701409722,0.0252058154524,0.0254301995733824,0.0256537295988279,0.0258764125463757,0.0260982553573454,0.0263192648976732,0.0265394479588363,0.0267588112587651,0.0269773614427433,0.0271951050842969
"P.mutate",0.0638235840554812,0.10662568754307,0.160072741865262,0.210133312539881,0.276395331129237,0.33386859105447,0.357654396990062,0.388687448126988,0.424384407030142,0.455720080740476,0.497770124124634,0.530292209976397,0.541195221351714,0.56164873049274,0.584424745257491,0.606645487257293,0.626984122425133,0.643353476608486,0.677856913872165,0.687523247924167,0.712341766663783,0.732741733193925,0.747936229013236,0.764554182766373,0.777627572332222,0.790452738118327,0.803335117023511,0.810267658382782,0.825620207846382,0.831267473417902,0.83895916530408,0.848684927858751,0.853267758751801,0.859138779374286,0.870444660670539,0.878146987813308,0.887224885353014,0.889705389437491,0.899802305967054,0.903313939821015,0.909540218190623,0.910822866414253,0.914360382171754,0.918871854704409,0.924857574985437,0.929026021102965,0.934347930427266,0.935357514320751,0.945334122416756,0.95183654375989,0.954067898000838,0.955131527799429,0.958931239780016,0.962856773532929,0.967644996337288,0.968313111257034,0.968840940326845,0.969752132111752,0.972681810496928,0.973683908171065,0.975611415196744,0.977585592621713,0.978363672375025,0.980351320291681,0.981333755222983,0.982799078164998,0.98339667186811,0.983840528968914,0.984006315692239,0.98428870603907,0.984648803080836,0.984968966442151,0.987072454054927,0.988429313440519,0.988459219073593,0.989240688913155,0.99050003270658,0.990769869769311,0.991064104459197,0.991190851010925,0.991834001700621,0.992388679876774,0.992430524016681,0.992516652262255,0.992653080827122,0.992862917738494,0.992981683254063,0.993740923904978,0.993919746115612,0.994040105345404,0.994115323775096,0.994207989396143,0.994945581105594,0.995011665443868,0.995074190861447,0.995165574608948,0.995345142056824,0.99560548885502,0.996003087305589,0.996149820855764
