"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"P.recom2",0,0.0627347604033607,0.257837627219725,0.257837627219725,0.257837627219725,0.257837627219725,0.386844217943463,0.425310399020715,0.461217760959349,0.461217760959349,0.591916044066275,0.617413666229774,0.710221805289773,0.710221805289773,0.760592584430194,0.760592584430194,0.760592584430194,0.760592584430194,0.760592584430194,0.77555107455601,0.789574938549584,0.789574938549584,0.789574938549584,0.813081308377822,0.824760234013045,0.824760234013045,0.824760234013045,0.841561998839457,0.841561998839457,0.841561998839457,0.879996032536351,0.879996032536351,0.892118288164803,0.903016008599733,0.903016008599733,0.903016008599733,0.91231470976072,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.927556630889131,0.936450701028875,0.947497176441575,0.947497176441575,0.947497176441575,0.947497176441575,0.950665289103432,0.950665289103432,0.958579780730841,0.967201890227885,0.969180985823351,0.969180985823351,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.970661033331228,0.972070003269491,0.972070003269491,0.975190034828106,0.975190034828106,0.975190034828106,0.975190034828106,0.977696224800848,0.977696224800848,0.977696224800848,0.979095446794057,0.979095446794057,0.979095446794057,0.979095446794057,0.979095446794057,0.982729186846923,0.982729186846923,0.982729186846923,0.985731290976183,0.985731290976183,0.985731290976183,0.985731290976183,0.988020340127392,0.98916893460734,0.990906501825396,0.990906501825396,0.991551900027245,0.991551900027245,0.991551900027245
"P.naive",0.000103503176675501,0.000103503176675512,0.000103503176675512,0.000137415978736399,0.000170675929343944,0.000184302608356446,0.000271756613653196,0.000295013603747951,0.000295013603747951,0.00163447724609422,0.00164743443558291,0.00191261090693906,0.0023681192998436,0.00240711541686556,0.00240711541686556,0.00241668865946887,0.00241729692081771,0.00243082006654471,0.00440550389903549,0.00486516300351625,0.00492274310733365,0.00505907463908473,0.00507099228198959,0.00507099228198959,0.00513279328854699,0.00513279328854699,0.00513279328854699,0.00516158099422392,0.00516158099422392,0.00516179834925234,0.00516179834925234,0.00516179834925234,0.00518249783442148,0.00519444653914214,0.00544947058769119,0.00544947058769119,0.00764454281767457,0.00765169580497449,0.00765414096957151,0.00767123586907814,0.00769229929427628,0.00769229929427628,0.00769229929427628,0.00769354358838459,0.00769408393079651,0.00769408393079651,0.00769584072392693,0.00769584072392693,0.00770747523186999,0.00771071652808342,0.00771546727428341,0.00771746777032001,0.00772756484456971,0.00781282813785911,0.00781282813785911,0.00783083269595897,0.00783785322817365,0.00783785322817365,0.00784075873428292,0.00786633089566868,0.0078666518039977,0.00787808911246979,0.00787866910348367,0.00787968504133751,0.00792646572552447,0.00792646572552447,0.00792674500596813,0.00793427136135816,0.00793810438478737,0.00793826462870439,0.00794066046517827,0.00794098767491791,0.0082688650524998,0.00827948383766941,0.00862177757383986,0.00862509835167324,0.00862667617336454,0.00875089627520265,0.0087598162416086,0.0087598162416086,0.00876463207580813,0.00876794213049559,0.00878571896316571,0.00878571896316571,0.00883081256143492,0.00898264460266252,0.00901635802386669,0.00901659172350777,0.00901960045891848,0.00902206606232991,0.00902206606232991,0.00902315243801211,0.00903597769414477,0.00903627232208559,0.00903659973838955,0.00904712949887854,0.0090479350411925,0.0090481015557442,0.00906051134840669,0.00908686901881139
"P.mutate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367524890875349,0.599975236337761,0.746994293950162,0.83998018845697,0.898791452232216,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223,0.935988112706223
